"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P4_1","P4_2_01","P4_2_02","P4_2_03","P4_2_04","P4_2_05","P4_2_06","P4_2_07","P4_2_08","P4_2_09","P4_2_10","P4_2_11","P4_2_12","P4_2_13","P4_2_14","P4_2_15","P4_2_16","P5_1","P5_2","P5_3","P5_4","P5_5","P5_6","P5_7","P5_8","P5_9","P5_10","P5_11","P5_12","P5_13","P5_14","P5_15","P5_16","P5_17","P5_18","P5_19","P5_20","P5_21","P6_1","P6_2","P6_3","P6_4","P6_5","P6_6","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_7_5","P6_7_6","P6_7_7","P6_7_8","P6_7_9","P7_1_01","P7_1_02","P7_1_03","P7_1_04","P7_1_05","P7_1_06","P7_1_07","P7_1_08","P7_1_09","P7_1_10","P7_1_11","P7_1_12","P7_1_13","P7_1_14","P7_1_14E","P7_1_15","P7_1_99","P7_2","P7_3","P7_4","P8_1","P8_2","P8_3_01","P8_3_02","P8_3_03","P8_3_04","P8_3_05","P8_3_06","P8_3_07","P8_3_08","P8_3_09","P8_3_10","P8_3_11","P8_3_12","P8_3_13","P8_3_14","P8_3_15","P8_3_15E","P8_4_01","P8_4_04","P8_4_06","P8_4_13","P8_4_14","P8_5_01","P8_5_02","P8_5_03","P8_5_04","P8_5_05","P8_5_06","P8_5_07","P8_5_08","P8_5_09","P8_5_10","P8_5_11","P8_5_12","P8_5_13","P8_5_14","P8_5_15","P8_5_15E","P8_6_1","P8_6_2","P8_6_3","P8_6_4","P8_6_5","P8_6_6","P8_6_7","P8_6_8","P8_6_9","P8_7","P8_8","P8_9","P9_1","P9_2","P9_3","P9_4","P9_5","P9_6","P9_7","P9_7E","P9_8_1","P9_8_2","P9_8_3","P9_8_4","P9_8_5","P9_8_6","P9_8_7","P9_8_8","P9_9","P9_10_1","P9_10_2","P9_10_3","P9_10_4","P9_10_5","P9_11_1","P9_11_2","P9_11_3","P9_11_4","P9_12_01","P9_12_02","P9_12_03","P9_12_04","P9_12_05","P9_12_06","P9_12_07","P9_12_08","P9_12_09","P9_12_98","P9_12_99","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"0400657.04","0400657.04.03","0400657","04","03","04","CAMPECHE","002","CAMPECHE","01","05","06","06","06","06","07","07","08","06","06","05","06","06","07","05","05","05","06","05","08","07","07","05","04","07","05","06","05","04","05","04","05","06","04","04","04","05","04","07","07","08","1","2","2","","","","","","","","","","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","05","04","03","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","4","4","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","0","0","1","0","0","1","0","0","0","2","","2","1","","3","2","1","01","0000500","QUINIENTOS","0","0","0","0","0","0","0","1","3","05","05","08","06","05","4","4","4","4","0","0","0","0","0","1","0","0","0","0","0","4335.6385652058","U","0442","0009"
"0400657.05","0400657.05.02","0400657","05","02","04","CAMPECHE","002","CAMPECHE","01","09","09","09","09","08","07","07","09","09","08","09","08","08","08","08","09","09","08","09","08","09","07","08","07","07","08","08","07","07","08","08","09","07","07","07","08","08","08","07","09","10","1","1","1","10","09","09","09","09","09","09","08","07","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","06","08","07","07","08","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","","","","","1","3","4","3","1","4","1","4","4","4","4","4","4","4","3","3","","","0","1","0","0","1","0","0","1","0","1","1","","1","","2","2","2","03","0010000","DIEZ MIL","0","0","0","0","0","0","0","1","1","08","08","07","09","07","2","1","2","2","0","1","0","0","0","1","0","0","0","0","0","5780.8514202745","U","0442","0009"
"0400664.01","0400664.01.01","0400664","01","01","04","CAMPECHE","002","CAMPECHE","01","08","09","08","06","06","06","05","09","08","07","07","07","05","08","08","05","10","08","07","09","07","05","08","07","07","08","10","09","07","09","08","09","07","06","04","05","07","06","08","08","07","1","1","1","09","08","06","07","08","07","07","09","06","1","0","0","0","0","0","0","0","1","0","1","0","0","0","","0","0","08","07","07","08","07","1","2","2","1","2","1","2","2","2","2","2","2","1","2","2","","","","","","4","4","4","4","4","3","4","3","4","3","1","1","4","3","4","","","1","1","0","0","0","1","0","0","0","1","1","","1","","1","2","1","05","0015000","QUINCE MIL","0","0","0","0","0","0","0","1","1","09","09","08","07","06","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","4009.9620612106","U","0036","0011"
"0400664.02","0400664.02.03","0400664","02","03","04","CAMPECHE","002","CAMPECHE","01","06","05","05","05","04","04","01","08","02","02","03","03","03","04","06","07","08","06","08","09","07","07","08","08","08","06","10","08","08","02","04","08","07","06","08","07","07","06","05","08","06","2","2","1","05","02","02","01","06","05","03","09","04","0","0","0","1","0","0","0","0","1","0","0","0","1","0","","0","0","05","06","07","08","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","3","3","3","3","4","1","3","4","3","4","4","4","3","1","4","3","4","3","","","1","1","0","0","1","0","0","0","0","2","","1","1","","2","2","1","03","0010000","DIEZ MIL","0","0","0","0","0","0","0","1","1","08","07","06","06","05","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","5346.6160816141","U","0036","0011"
"0400664.04","0400664.04.01","0400664","04","01","04","CAMPECHE","002","CAMPECHE","01","07","09","05","08","07","06","05","09","09","06","10","05","08","00","02","10","09","06","06","00","03","04","05","00","04","05","10","10","02","04","06","07","04","03","04","05","06","02","02","00","06","1","1","1","07","03","10","10","07","08","10","09","10","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","00","05","06","09","06","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","","","4","4","1","1","4","4","2","2","4","1","3","3","3","3","4","3","3","2","","","0","0","1","0","0","0","0","1","0","1","2","","1","","1","2","1","05","0015000","QUINCE MIL","0","0","0","0","0","0","0","1","1","06","09","04","08","04","1","1","3","2","0","1","0","0","0","0","0","0","0","0","0","1336.6540204035","U","0036","0011"
"0400664.05","0400664.05.03","0400664","05","03","04","CAMPECHE","002","CAMPECHE","01","07","05","05","05","07","03","07","07","08","08","08","07","07","05","08","06","08","05","02","05","04","03","07","09","08","06","10","10","07","08","04","09","05","02","02","07","05","03","07","06","08","1","1","1","06","08","07","08","09","08","09","09","08","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","05","04","07","09","04","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","1","1","1","3","1","1","1","2","3","2","3","4","3","2","2","1","2","","","1","0","0","0","1","0","0","1","0","1","1","","1","","2","2","1","03","0008500","OCHO MIL QUINIENTOS","0","0","0","0","1","0","0","0","1","08","05","02","03","00","1","2","2","2","0","1","0","1","0","1","0","0","0","0","0","4009.9620612106","U","0036","0011"
"0400823.01","0400823.01.04","0400823","01","04","04","CAMPECHE","002","CAMPECHE","01","07","05","04","04","06","06","00","07","05","05","07","07","07","07","05","05","06","04","04","05","05","05","08","09","07","07","07","05","05","04","07","08","09","05","05","06","05","05","08","08","08","1","1","1","10","09","10","10","10","10","10","98","10","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","06","06","07","03","04","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","2","2","2","2","4","2","2","4","1","1","2","2","2","2","1","3","1","2","","","1","0","1","0","1","0","0","0","0","3","","1","1","","3","2","2","01","0000001","UNO","0","0","0","0","0","0","0","1","2","05","05","07","05","05","1","2","2","3","0","1","0","1","0","1","0","0","0","0","0","6647.9835275843","U","0037","0010"
"0400823.02","0400823.02.01","0400823","02","01","04","CAMPECHE","002","CAMPECHE","01","10","08","09","07","05","10","00","10","09","00","07","08","08","10","00","03","10","10","08","10","05","08","03","00","10","05","05","10","08","10","08","08","00","03","07","10","05","00","02","00","08","1","1","1","10","10","98","10","98","08","10","10","10","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","08","10","08","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","2","2","2","2","4","1","1","4","3","3","4","3","1","3","3","4","1","1","","","0","0","0","0","1","0","1","1","0","3","","1","1","","2","2","1","02","0007000","SIETE MIL","1","1","1","0","1","0","0","0","1","05","05","00","08","00","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1329.5967055169","U","0037","0010"
"0400823.03","0400823.03.04","0400823","03","04","04","CAMPECHE","002","CAMPECHE","01","07","07","07","08","06","06","06","08","07","07","07","06","07","07","08","07","09","08","07","08","07","08","08","06","07","08","08","07","07","07","08","08","08","07","06","07","07","07","08","08","08","1","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","07","08","07","06","07","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","","3","4","4","4","4","3","3","3","4","3","3","3","3","3","3","4","3","3","3","","","0","1","0","0","0","1","0","0","0","1","2","","1","","4","2","1","02","0007000","SIETE MIL","0","0","1","0","0","0","0","0","2","07","07","07","08","07","2","2","3","3","0","1","0","0","0","1","1","0","0","0","0","5318.3868220674","U","0037","0010"
"0400823.04","0400823.04.02","0400823","04","02","04","CAMPECHE","002","CAMPECHE","01","05","10","10","10","10","10","08","10","08","07","07","07","07","99","00","03","08","04","06","03","06","06","07","05","03","00","05","10","05","07","00","10","07","08","07","04","05","08","07","07","10","2","1","1","08","07","08","10","10","10","10","98","10","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","02","02","08","05","10","1","1","2","2","2","1","2","2","2","2","1","2","2","2","2","","","3","","3","3","3","2","3","3","3","4","8","3","4","8","4","8","8","3","","","1","0","0","0","1","0","0","1","0","1","1","","1","","1","2","1","06","0016000","DIECISEIS MIL","0","0","1","0","0","0","0","0","1","10","05","05","05","05","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0","2659.1934110337","U","0037","0010"
"0400823.05","0400823.05.01","0400823","05","01","04","CAMPECHE","002","CAMPECHE","01","08","07","07","08","08","08","07","08","07","07","09","08","08","07","09","08","09","07","09","09","08","07","09","08","08","08","10","09","08","08","07","09","09","08","07","07","07","09","09","08","09","1","1","1","08","08","09","09","08","09","09","98","10","0","0","0","1","0","0","1","0","0","1","0","0","0","0","","0","0","06","07","08","08","09","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","","","4","","4","4","3","3","3","4","1","4","3","4","3","4","4","4","4","4","","","1","0","1","0","1","0","0","0","0","1","1","","1","","2","2","1","05","0013000","TRECE MIL","0","0","0","0","0","0","0","1","2","08","05","08","07","08","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","2659.1934110337","U","0037","0010"
"0400832.01","0400832.01.01","0400832","01","01","04","CAMPECHE","002","CAMPECHE","01","06","06","06","04","04","08","02","06","04","06","08","04","06","05","06","06","09","05","06","08","05","06","05","02","04","06","10","10","10","08","01","08","06","08","02","02","08","02","03","00","05","1","1","2","","","","","","","","","","1","0","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","08","08","07","08","08","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","1","3","3","3","4","3","4","1","1","1","1","4","4","4","1","1","4","1","","","0","1","0","0","1","0","0","1","0","1","2","","1","","1","2","1","03","0009800","NUEVE MIL OCHOCIENTOS","0","0","1","0","0","0","0","0","2","08","07","04","06","09","3","3","4","2","0","0","0","1","0","1","0","0","0","0","0","3710.6816549059","U","0407","0009"
"0400832.02","0400832.02.01","0400832","02","01","04","CAMPECHE","002","CAMPECHE","01","08","08","08","08","08","08","06","08","08","08","09","09","09","09","09","09","09","08","09","07","08","08","08","09","07","07","10","09","06","08","08","06","09","08","08","08","06","07","08","08","09","1","2","1","10","10","10","10","10","10","10","98","07","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","08","08","08","07","06","1","1","2","2","2","1","1","2","1","2","2","2","2","2","2","","","4","","3","3","4","2","2","2","1","4","3","1","4","4","4","4","4","4","","","1","1","0","1","0","0","0","1","0","1","2","","1","","1","2","2","01","0004500","CUATRO MIL QUINIENTOS","0","0","0","0","0","0","0","1","1","10","10","10","10","10","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","1236.8938849686","U","0407","0009"
"0400832.04","0400832.04.03","0400832","04","03","04","CAMPECHE","002","CAMPECHE","01","08","10","05","05","08","05","09","10","09","08","08","09","08","08","09","09","10","10","10","04","10","10","10","09","10","10","10","08","08","10","10","09","10","09","10","10","08","10","10","05","10","1","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","10","07","07","08","09","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","","","4","4","4","4","3","3","2","2","2","2","1","1","2","2","2","1","2","1","","","1","1","0","0","0","0","0","1","0","1","1","","1","","1","2","2","98","9999998","NO SABE","0","0","0","0","0","0","0","1","2","08","09","09","08","08","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","3710.6816549059","U","0407","0009"
"0400832.05","0400832.05.03","0400832","05","03","04","CAMPECHE","002","CAMPECHE","01","08","03","03","04","04","03","02","03","04","05","07","07","04","04","02","06","06","06","08","09","06","06","03","04","06","03","10","10","07","06","05","06","03","02","02","06","03","04","06","03","03","2","1","2","","","","","","","","","","1","0","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","08","00","07","00","00","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","4","4","4","4","4","1","3","1","3","3","3","2","2","1","3","3","1","3","4","","","1","0","1","0","0","0","0","1","0","1","2","","1","","2","2","2","98","9999998","NO SABE","0","0","1","0","0","0","0","0","2","07","06","01","01","06","1","2","1","1","0","0","0","1","0","1","0","0","0","0","0","3710.6816549059","U","0407","0009"
"0503632.02","0503632.02.03","0503632","02","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","07","06","06","06","06","06","06","07","05","05","07","07","07","07","06","07","07","05","05","07","05","05","07","06","06","06","08","10","07","06","05","07","03","03","03","06","06","06","07","07","07","2","2","1","07","06","05","06","05","06","07","07","07","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","03","05","05","06","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","3","3","3","3","3","3","3","3","3","3","2","1","3","1","3","3","1","1","","","1","0","0","1","0","0","0","1","0","2","","1","1","","3","2","1","04","0012000","DOCE MIL","0","0","0","0","0","0","0","1","1","05","05","03","05","00","2","2","2","2","0","1","0","1","0","1","0","0","0","0","0","15204.8277908089","U","0038","0012"
"0503632.03","0503632.03.01","0503632","03","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","05","04","03","04","05","07","05","03","02","01","02","03","04","03","02","06","05","05","03","09","05","06","04","06","07","09","07","08","04","05","02","07","04","02","01","03","05","03","07","02","05","2","1","1","02","03","04","01","03","03","01","01","02","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","01","02","04","05","01","1","2","2","2","2","2","1","1","2","2","2","2","2","1","2","","","8","8","8","","3","4","1","1","1","3","2","2","2","1","1","3","3","3","","","0","0","0","1","0","0","1","1","0","1","1","","1","","1","1","2","03","0009000","NUEVE MIL","1","1","1","0","0","1","0","0","2","07","04","07","04","01","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","15204.8277908089","U","0038","0012"
"0503632.04","0503632.04.01","0503632","04","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","00","10","00","00","07","00","00","00","10","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","10","10","00","07","10","10","00","00","00","00","00","00","09","10","07","2","1","2","","","","","","","","","","0","1","0","0","0","0","0","0","1","0","0","0","0","1","ADICCION A LAS DROGAS","0","0","09","00","07","09","10","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","9","4","2","2","2","2","4","1","2","4","4","2","2","2","1","2","","","0","0","0","0","1","0","0","1","0","1","1","","1","","4","2","1","02","0007500","SIETE MIL QUINIENTOS","0","0","0","0","0","0","0","1","1","00","00","00","00","00","8","3","3","2","0","1","0","0","1","0","0","0","0","0","0","10136.5518605393","U","0038","0012"
"0503632.05","0503632.05.01","0503632","05","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","05","02","05","05","02","05","03","07","07","07","05","05","05","06","03","05","08","03","04","06","03","03","02","02","03","00","00","04","03","05","05","07","05","02","01","03","03","00","01","01","05","2","2","1","08","08","06","07","07","07","08","08","08","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","00","00","03","08","05","1","2","8","2","2","2","2","2","1","2","1","2","2","2","2","","","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","","","1","1","0","1","0","0","0","0","0","1","2","","1","","9","2","1","04","0012000","DOCE MIL","0","0","0","0","0","0","0","1","2","05","05","02","02","02","2","2","2","1","0","1","0","0","1","0","0","0","0","0","0","20273.1037210785","U","0038","0012"
"0503712.02","0503712.02.02","0503712","02","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","05","03","03","03","05","05","03","03","03","03","05","05","05","05","03","04","03","04","04","05","03","03","04","04","04","03","07","07","06","06","06","07","03","03","04","03","02","03","02","02","04","1","1","1","04","03","07","05","05","06","06","06","05","1","0","0","0","1","0","0","0","0","0","1","0","0","0","","0","0","05","04","05","06","03","1","1","2","1","2","2","1","2","2","2","1","2","2","2","9","","","","8","1","3","3","1","1","1","2","3","2","1","1","1","2","2","3","2","","","0","1","0","0","0","1","0","1","0","1","2","","1","","3","2","2","08","0095000","NOVENTA Y CINCO MIL","0","0","0","0","0","0","0","1","1","06","06","03","06","03","2","2","3","3","0","1","0","0","0","0","1","0","0","0","0","12635.793491863","U","0039","0013"
"0503712.03","0503712.03.01","0503712","03","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","10","09","09","09","09","09","09","09","09","09","09","09","09","09","09","09","09","00","07","06","06","06","06","08","06","07","07","09","08","07","10","10","04","05","07","07","04","05","06","07","09","2","2","1","08","00","10","10","10","10","10","10","10","1","0","0","0","0","0","0","0","1","0","1","0","0","0","","0","0","10","10","08","07","06","1","2","2","2","2","1","2","2","2","2","1","2","2","2","2","","","8","","4","4","4","3","1","1","4","4","1","3","1","1","4","1","4","3","","","1","1","0","1","0","0","0","0","0","1","8","","1","","3","2","1","07","0021000","VEINTIUN MIL","0","0","0","0","0","0","0","1","1","08","04","03","04","02","1","2","8","2","0","0","0","1","0","0","0","0","0","0","0","12635.793491863","U","0039","0013"
"0503712.05","0503712.05.02","0503712","05","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","08","08","09","09","08","08","08","09","09","09","08","08","08","10","07","10","10","07","08","09","08","07","09","08","07","07","08","04","09","05","08","09","08","07","08","08","08","09","08","09","08","2","2","2","","","","","","","","","","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","07","07","07","06","06","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","4","1","1","1","1","1","3","1","4","1","1","1","1","1","","","1","1","0","0","0","1","0","0","0","1","8","","1","","2","2","2","07","0020000","VEINTE MIL","1","0","0","0","0","0","0","0","2","06","08","07","06","05","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","12635.793491863","U","0039","0013"
